movieId,avg_rating,rating_count,rating_std,year,genres_list,label_genre,tmdbId
6245,3.5,1,0.0,1969,['Comedy' 'Drama' 'Musical' 'Romance'],Comedy,42618
6246,4.0,1,0.0,1991,['Drama'],Drama,41164
6249,2.38,4,0.75,2003,['Comedy'],Comedy,9557
6250,2.64,7,1.07,2003,['Drama' 'Horror' 'Sci-Fi' 'Thriller'],Drama,6171
6251,2.0,1,0.0,2003,['Animation' 'Children'],Animation,13691
6252,2.38,4,0.63,2003,['Comedy' 'Romance'],Comedy,11523
6254,4.75,2,0.35,1937,['Comedy' 'Romance'],Comedy,14675
6263,3.75,2,0.35,2003,['Drama' 'Thriller' 'War'],Drama,10782
6264,2.38,8,1.25,2003,['Action' 'Drama' 'Sci-Fi' 'Thriller'],Action,9341
6265,2.25,2,1.77,2003,['Comedy'],Comedy,9776
6266,3.06,8,0.62,2003,['Comedy' 'Drama' 'Romance'],Comedy,10735
6267,2.0,1,0.0,2002,['Drama' 'Thriller'],Drama,16425
6268,3.75,2,0.35,2002,['Comedy' 'Drama' 'Romance'],Comedy,25461
6269,4.25,2,0.35,2002,['Documentary'],Documentary,51927
6270,4.33,3,0.76,1990,['Drama' 'Fantasy'],Drama,12516
6271,2.0,1,0.0,1973,['Comedy' 'Drama' 'Romance'],Comedy,1675
6273,3.5,1,0.0,1950,['Drama' 'Film-Noir' 'Mystery' 'Romance'],Drama,17057
6279,4.0,1,0.0,2002,['Crime' 'Drama'],Crime,6016
6280,2.25,2,0.35,2003,['Action' 'Crime' 'Drama' 'Thriller'],Action,8409
6281,3.14,32,0.84,2002,['Drama' 'Thriller'],Drama,1817
6283,3.9,20,0.74,2001,['Action' 'Animation' 'Sci-Fi' 'Thriller'],Action,11299
6285,4.0,1,0.0,2003,['Drama'],Drama,21052
6286,3.88,4,0.25,2002,['Comedy' 'Crime' 'Drama'],Comedy,7294
6287,3.06,34,1.01,2003,['Comedy'],Comedy,9506
6288,3.88,4,0.48,2002,['Crime' 'Drama'],Crime,14290
6289,3.5,1,0.0,2003,['Documentary' 'IMAX'],Documentary,24982
6290,2.71,7,1.11,2003,['Horror'],Horror,2662
6291,3.5,3,0.5,2002,['Crime' 'Drama'],Crime,12093
6294,2.41,11,1.07,2003,['Action' 'Adventure' 'Sci-Fi'],Action,11817
6295,2.0,1,0.0,2003,['Comedy'],Comedy,24621
6296,3.75,14,0.75,2003,['Comedy' 'Musical'],Comedy,13370
6297,3.42,20,0.63,2003,['Adventure' 'Children' 'Comedy' 'Mystery'],Adventure,8326
6298,2.67,3,0.58,2003,['Comedy' 'Crime'],Comedy,13411
6299,3.5,9,0.71,2001,['Documentary'],Documentary,11516
6300,4.5,3,0.5,2000,['Action' 'Comedy' 'Crime'],Action,10180
6301,4.0,5,0.35,1971,['Drama' 'Thriller'],Drama,994
6302,1.0,1,0.0,1957,['Sci-Fi'],Sci-Fi,66918
6303,3.62,8,0.69,1971,['Mystery' 'Sci-Fi'],Mystery,10514
6305,3.6,10,0.77,1966,['Drama' 'Sci-Fi'],Drama,1714
6306,4.17,3,0.76,2002,['Documentary'],Documentary,14308
6308,2.62,4,0.95,1986,['Comedy' 'Crime' 'Romance'],Comedy,9930
6310,2.5,1,0.0,1988,['Comedy' 'Drama'],Comedy,107569
6313,2.5,2,0.71,1990,['Comedy'],Comedy,108553
6314,2.0,2,0.0,1993,['Comedy' 'Crime'],Comedy,12661
6315,1.83,3,0.76,1986,['Comedy'],Comedy,29355
6316,2.0,1,0.0,1978,['Adventure' 'Children' 'Comedy' 'Fantasy' 'Musical'],Adventure,24961
6319,2.17,3,1.04,1991,['Comedy' 'Drama'],Comedy,20978
6320,1.5,2,0.71,1991,['Comedy'],Comedy,47762
6322,2.83,6,1.33,2003,['Crime' 'Thriller'],Crime,10743
6323,3.68,22,0.8,2003,['Crime' 'Horror' 'Mystery' 'Thriller'],Crime,2832
6324,2.5,2,0.0,2003,['Comedy' 'Drama'],Comedy,31459
6327,3.5,3,0.0,2003,['Documentary'],Documentary,38868
6329,3.0,1,0.0,2001,['Drama'],Drama,15098
6330,3.0,2,0.71,2002,['Crime' 'Drama'],Crime,11458
6331,3.92,13,0.79,2002,['Documentary'],Documentary,16636
6332,3.0,4,1.08,2003,['Children' 'Comedy' 'Romance'],Children,18736
6333,3.72,76,0.88,2003,['Action' 'Adventure' 'Sci-Fi' 'Thriller'],Action,36658
6334,3.5,3,0.87,2002,['Drama'],Drama,46989
6335,3.83,3,0.76,2002,['Crime' 'Drama' 'Thriller'],Crime,20689
6336,3.0,1,0.0,2002,['Drama'],Drama,13438
6337,3.5,4,0.41,2003,['Crime' 'Drama' 'Thriller'],Crime,15394
6338,2.33,6,1.03,2003,['Children' 'Comedy'],Children,10708
6339,3.88,4,0.48,2002,['Comedy' 'Drama'],Comedy,22016
6341,3.25,4,0.65,2003,['Drama'],Drama,22958
6342,2.0,1,0.0,2002,['Comedy' 'Drama' 'Romance'],Comedy,15850
6344,3.5,1,0.0,2000,['Comedy' 'Drama' 'Romance'],Comedy,10989
6345,4.67,3,0.58,1985,['Comedy' 'Drama' 'Musical'],Comedy,1816
6347,1.0,1,0.0,1984,['Drama' 'Musical'],Drama,17667
6348,1.67,3,1.04,1984,['Musical'],Musical,17464
6349,2.0,3,1.0,1984,['Drama' 'Musical'],Drama,15259
6350,4.06,24,0.73,1986,['Action' 'Adventure' 'Animation' 'Children' 'Fantasy' 'Sci-Fi'],Action,10515
6357,3.0,2,0.0,1956,['Comedy' 'Musical' 'Romance'],Comedy,11424
6358,3.5,1,0.0,1953,['Comedy' 'Musical' 'Romance'],Comedy,34857
6365,3.35,96,1.0,2003,['Action' 'Adventure' 'Sci-Fi' 'Thriller' 'IMAX'],Action,604
6367,2.9,10,1.15,2003,['Comedy' 'Romance'],Comedy,10720
6368,4.0,4,0.71,2002,['Documentary'],Documentary,51230
6370,4.0,5,1.0,2002,['Comedy' 'Drama' 'Romance'],Comedy,1555
6371,0.5,1,0.0,2003,['Animation' 'Children'],Animation,33875
6373,3.32,71,0.81,2003,['Comedy' 'Drama' 'Fantasy' 'Romance'],Comedy,310
6374,2.17,3,0.58,2003,['Comedy'],Comedy,5146
6375,4.0,4,0.91,2002,['Documentary'],Documentary,30055
6376,3.5,2,1.41,2002,['Comedy' 'Drama'],Comedy,12544
6377,3.96,141,0.77,2003,['Adventure' 'Animation' 'Children' 'Comedy'],Adventure,12
6378,3.62,59,0.72,2003,['Action' 'Crime'],Action,9654
6379,3.0,2,0.71,2003,['Horror' 'Thriller'],Horror,9902
6380,3.93,7,1.06,2003,['Documentary'],Documentary,2260
6382,3.0,1,0.0,2002,['Drama'],Drama,18385
6383,2.61,19,0.83,2003,['Action' 'Crime' 'Thriller'],Action,584
6385,3.75,14,1.17,2002,['Drama'],Drama,1088
6386,4.0,1,0.0,1966,['Western'],Western,5921
6387,3.67,3,0.76,1991,['Action' 'Comedy' 'Crime' 'Thriller'],Action,47423
6390,3.5,1,0.0,1957,['Musical'],Musical,43239
6395,3.5,1,0.0,1973,['Action' 'Drama' 'Horror' 'Sci-Fi' 'Thriller'],Action,29425
6400,3.5,1,0.0,2001,['Documentary'],Documentary,51391
6402,5.0,1,0.0,1999,['Comedy'],Comedy,50285
6405,3.25,2,0.35,1950,['Adventure' 'Children'],Adventure,6646
6407,2.0,1,0.0,1966,['Comedy' 'Romance'],Comedy,38720
6408,5.0,1,0.0,1974,['Comedy' 'Documentary'],Comedy,147729
6410,3.75,2,1.06,1976,['Comedy'],Comedy,15462
6412,3.75,2,0.35,1939,['Comedy' 'Western'],Comedy,43828
6415,4.0,1,0.0,1987,['Comedy' 'Drama'],Comedy,47715
6417,4.0,1,0.0,1992,['Action'],Action,12629
6422,4.0,1,0.0,1965,['Drama' 'War' 'Western'],Drama,21027
6424,1.0,1,0.0,1991,['Comedy' 'Crime' 'Mystery' 'Romance'],Comedy,11890
6425,1.5,2,0.71,1997,['Comedy'],Comedy,36807
6427,4.0,1,0.0,1970,['Children' 'Drama'],Children,37662
6428,3.0,2,0.0,1970,['Comedy' 'War' 'Western'],Comedy,11916
6429,4.0,1,0.0,1950,['Western'],Western,14551
6433,3.33,3,1.53,1929,['Documentary'],Documentary,26317
6434,3.0,1,0.0,1945,['War'],War,43490
6436,3.33,3,1.04,1993,['Drama'],Drama,8092
6440,4.04,14,0.57,1991,['Drama' 'Thriller'],Drama,290
6442,5.0,2,0.0,1992,['Comedy' 'Romance'],Comedy,2470
6448,4.0,2,0.0,1965,['Action' 'Adventure' 'Drama'],Action,10243
6449,3.0,1,0.0,1960,['Drama'],Drama,42541
6452,4.0,1,0.0,1958,['Drama'],Drama,40085
6453,3.5,1,0.0,1934,['Documentary'],Documentary,47684
6454,3.5,1,0.0,1989,['Drama'],Drama,2263
6460,4.9,5,0.22,1962,['Drama'],Drama,3009
6461,3.83,6,0.82,1960,['Drama' 'Western'],Drama,6643
6464,2.0,2,2.12,1997,['Children' 'Comedy'],Children,14817
6465,3.0,1,0.0,1977,['Drama'],Drama,41426
6466,3.5,3,1.32,1991,['Drama' 'Romance'],Drama,41791
6476,3.0,1,0.0,1991,['Mystery' 'Thriller'],Mystery,2071
6477,3.0,1,0.0,1943,['Drama'],Drama,43516
6480,3.0,1,0.0,1967,['Comedy' 'Musical'],Comedy,32489
6482,1.95,11,1.33,2003,['Comedy'],Comedy,10152
6483,0.83,3,0.58,2003,['Musical' 'Romance'],Musical,31246
6484,2.93,7,0.45,2003,['Action' 'Crime' 'Drama'],Action,11375
6493,2.0,1,0.0,2003,['Comedy' 'Drama' 'Romance'],Comedy,17813
6502,3.97,58,0.78,2002,['Action' 'Horror' 'Sci-Fi'],Action,170
6503,2.37,27,1.13,2003,['Action' 'Adventure' 'Comedy' 'Crime' 'Thriller'],Action,9471
6506,3.5,1,0.0,2001,['Action' 'Thriller'],Action,9581
6509,4.0,2,0.0,1974,['Drama' 'Romance'],Drama,216
6510,3.0,1,0.0,1993,['Drama' 'Romance'],Drama,47676
6514,0.5,1,0.0,1962,['Horror'],Horror,113739
6515,4.5,1,0.0,1937,['Crime' 'Film-Noir'],Crime,52758
6516,3.5,1,0.0,1956,['Drama'],Drama,38171
6517,2.25,2,1.06,1992,['Drama'],Drama,61225
6523,2.5,2,0.71,1992,['Comedy' 'Romance'],Comedy,18722
6527,3.0,1,0.0,1952,['Adventure' 'Romance'],Adventure,33454
6528,2.0,1,0.0,1970,['Comedy'],Comedy,19753
6530,4.25,2,0.35,1976,['Drama' 'Horror' 'Mystery' 'Thriller'],Drama,11482
6533,4.5,1,0.0,1972,['Comedy'],Comedy,6949
6534,2.56,33,1.04,2003,['Action' 'Adventure' 'Sci-Fi'],Action,1927
6535,2.41,11,1.02,2003,['Comedy'],Comedy,10327
6536,3.67,6,0.26,2003,['Adventure' 'Animation' 'Children' 'Fantasy'],Adventure,14411
6537,3.04,45,0.88,2003,['Action' 'Adventure' 'Sci-Fi'],Action,296
6538,3.6,5,0.65,2003,['Drama' 'Mystery' 'Thriller'],Drama,302
6539,3.78,149,0.83,2003,['Action' 'Adventure' 'Comedy' 'Fantasy'],Action,22
6541,2.62,32,1.01,2003,['Action' 'Fantasy' 'Sci-Fi'],Action,8698
6542,3.5,1,0.0,2002,['Comedy' 'Drama' 'War'],Comedy,554
6545,4.5,1,0.0,2003,['Drama' 'Romance'],Drama,17920
6547,2.25,2,0.35,2003,['Drama' 'Fantasy'],Drama,32235
6548,2.88,17,1.22,2003,['Action' 'Comedy' 'Crime' 'Thriller'],Action,8961
6549,3.5,3,1.5,2003,['Comedy' 'Drama' 'Romance'],Comedy,17403
6550,2.96,13,1.33,2003,['Action' 'Comedy' 'Thriller'],Action,9486
6551,4.0,1,0.0,2002,['Comedy' 'Romance'],Comedy,20439
6552,3.62,12,0.68,2002,['Crime' 'Drama' 'Thriller'],Crime,3472
6553,4.0,1,0.0,2002,['Drama'],Drama,35265
6554,1.25,2,1.06,2002,['Comedy' 'Musical'],Comedy,25921
6557,0.5,1,0.0,1995,['Adventure' 'Children' 'Comedy' 'Drama'],Adventure,68927
6558,2.33,3,1.04,1991,['Comedy' 'Drama'],Comedy,11894
6559,2.5,4,0.91,1994,['Children' 'Comedy'],Children,20726
6560,2.0,1,0.0,1990,['Action' 'Comedy'],Action,24558
6561,3.0,1,0.0,1959,['Comedy' 'War'],Comedy,12649
6563,2.5,1,0.0,2003,['Comedy' 'Drama'],Comedy,24356
6564,2.65,17,1.0,2003,['Action' 'Adventure' 'Comedy' 'Romance' 'Thriller'],Action,1996
6565,3.69,18,0.62,2003,['Drama'],Drama,4464
6566,2.0,3,1.32,2003,['Action' 'Adventure' 'Children'],Action,12279
6567,3.5,3,0.5,2001,['Comedy' 'Crime' 'Drama' 'War'],Comedy,9104
6568,3.25,2,1.77,2003,['Comedy' 'Musical'],Comedy,33339
6571,4.0,1,0.0,2002,['Drama'],Drama,54580
6572,3.5,2,0.71,2003,['Comedy' 'Crime'],Comedy,4613
6573,4.0,1,0.0,1972,['Comedy' 'Drama'],Comedy,12530
6574,1.0,1,0.0,1991,['Action' 'Sci-Fi' 'Thriller'],Action,45096
6577,3.5,2,0.71,1991,['Action' 'Drama'],Action,24993
6578,3.5,1,0.0,1964,['Comedy'],Comedy,53021
6579,4.0,2,0.71,1961,['Comedy'],Comedy,430
6581,2.5,2,0.71,1970,['Comedy' 'Drama' 'Mystery'],Comedy,5185
6582,2.33,3,1.04,1985,['Action' 'Comedy' 'Crime' 'Thriller'],Action,10553
6583,4.0,1,0.0,1989,['Action' 'Sci-Fi'],Action,21512
6584,3.17,3,0.76,1966,['Adventure' 'Comedy' 'Crime' 'Thriller'],Adventure,21449
6586,3.09,16,0.86,2003,['Comedy'],Comedy,8273
6587,1.5,1,0.0,2003,['Comedy' 'Crime' 'Romance'],Comedy,8046
6588,4.0,1,0.0,2002,['Romance' 'Thriller'],Romance,50350
6591,4.33,6,0.61,2002,['Drama'],Drama,8094
6592,4.0,1,0.0,2002,['Drama'],Drama,26195
6593,3.21,24,0.66,2003,['Children' 'Comedy' 'Fantasy'],Children,10330
6595,3.32,14,0.72,2003,['Action' 'Thriller'],Action,9257
6596,3.5,1,0.0,2003,['Comedy' 'Drama' 'Romance'],Comedy,9499
6597,3.0,1,0.0,2001,['Action' 'Sci-Fi'],Action,17180
6598,3.5,1,0.0,2002,['Documentary'],Documentary,15292
6603,2.5,1,0.0,1947,['Crime' 'Drama' 'Film-Noir'],Crime,41206
6604,4.0,1,0.0,1966,['Comedy'],Comedy,33954
6609,3.5,1,0.0,1964,['Drama'],Drama,24192
6611,5.0,1,0.0,1952,['Drama'],Drama,833
6612,4.25,2,0.35,1992,['Documentary'],Documentary,26755
6614,2.67,3,0.76,1990,['Comedy' 'Crime'],Comedy,3101
6615,2.33,9,0.87,2003,['Action' 'Horror' 'Thriller'],Action,6466
6616,2.75,2,1.77,2003,['Action' 'Comedy'],Action,20210
6617,3.94,9,0.46,2003,['Western'],Western,2055
6618,3.82,17,0.73,2001,['Action' 'Comedy'],Action,11770
6619,2.92,6,1.2,2003,['Comedy'],Comedy,14926
6620,3.83,18,0.95,2003,['Comedy' 'Drama'],Comedy,2771
6624,1.9,5,0.89,2003,['Action' 'Adventure' 'Children' 'Fantasy'],Action,10923
6625,2.5,4,1.22,1994,['Adventure' 'Children' 'Comedy'],Adventure,17745
6628,2.0,1,0.0,1984,['Comedy'],Comedy,21989
6629,3.5,3,0.5,1953,['Crime' 'Horror' 'Mystery' 'Thriller'],Crime,18573
6631,1.5,2,0.0,1993,['Horror' 'Sci-Fi' 'Thriller'],Horror,41759
6636,3.75,4,0.29,1985,['Comedy' 'Romance'],Comedy,8992
6638,2.17,3,0.29,1983,['Comedy' 'Romance'],Comedy,19053
6639,3.43,7,1.3,1967,['Drama' 'Thriller'],Drama,11206
6643,2.62,4,1.55,1953,['Drama'],Drama,18148
6644,4.0,1,0.0,1986,['Drama' 'Romance'],Drama,54898
6645,3.79,7,0.7,1971,['Action' 'Adventure' 'Drama' 'Sci-Fi'],Action,636
6650,3.33,3,2.08,1949,['Comedy' 'Drama'],Comedy,11898
6654,3.5,1,0.0,1963,['Adventure' 'Sci-Fi'],Adventure,35072
6656,4.0,1,0.0,1958,['Horror' 'Sci-Fi'],Horror,44585
6658,3.38,4,1.03,1979,['Comedy' 'Romance'],Comedy,9051
6659,3.44,16,1.06,1990,['Comedy' 'Horror' 'Sci-Fi'],Comedy,9362
6660,3.5,1,0.0,1948,['Drama' 'Fantasy' 'Musical' 'Romance'],Drama,19542
6662,3.45,11,0.52,1963,['Comedy' 'Crime'],Comedy,936
6663,3.4,5,0.42,1976,['Comedy' 'Crime'],Comedy,12268
6664,3.5,6,0.77,1985,['Action' 'Adventure'],Action,10999
6665,4.5,1,0.0,1979,['Horror' 'Romance'],Horror,33521
6666,4.3,5,0.76,1972,['Comedy' 'Drama' 'Fantasy'],Comedy,4593
6667,3.5,1,0.0,1997,['Documentary'],Documentary,34044
6669,3.42,6,1.24,1952,['Drama'],Drama,3782
6670,2.25,2,0.35,2002,['Comedy'],Comedy,36629
6671,4.0,1,0.0,1990,['Drama'],Drama,2891
6678,3.5,1,0.0,1990,['Drama' 'Sci-Fi'],Drama,20815
6679,4.0,1,0.0,2001,['Documentary'],Documentary,19433
6684,4.0,2,0.0,1971,['Drama' 'Romance'],Drama,6619
6686,2.7,5,1.72,2003,['Action' 'Comedy' 'Crime' 'Fantasy'],Action,10610
6687,2.0,4,1.41,2003,['Comedy' 'Romance'],Comedy,2830
6688,3.5,1,0.0,2001,['Comedy' 'Drama'],Comedy,15920
6689,4.0,1,0.0,2003,['Comedy' 'Drama' 'Romance'],Comedy,21413
6691,2.5,1,0.0,2001,['Drama' 'Western'],Drama,16405
6692,2.0,1,0.0,2002,['Documentary'],Documentary,33255
6695,1.88,4,0.85,2003,['Horror' 'Thriller'],Horror,11351
6696,2.5,1,0.0,2002,['Comedy' 'Drama' 'Musical' 'Romance'],Comedy,333
6699,3.0,1,0.0,2002,['Drama'],Drama,22200
6702,2.3,5,1.15,2003,['Comedy'],Comedy,13778
6705,2.5,1,0.0,2003,['Comedy' 'Crime' 'Drama' 'Thriller'],Comedy,1415
6706,3.5,1,0.0,2001,['Drama'],Drama,31094
6707,2.88,8,1.09,2002,['Horror' 'Thriller'],Horror,11547
6708,3.72,34,0.58,2003,['Comedy' 'Crime' 'Drama'],Comedy,7270
6709,3.21,14,0.64,2003,['Action' 'Adventure' 'Crime' 'Thriller'],Action,1428
6710,3.62,4,0.48,2002,['Comedy' 'Drama' 'Romance'],Comedy,17906
6711,4.03,74,0.79,2003,['Comedy' 'Drama' 'Romance'],Comedy,153
6713,3.8,5,0.91,2001,['Animation' 'Drama' 'Romance'],Animation,33320
6715,3.5,1,0.0,1991,['Horror'],Horror,61054
6718,2.5,1,0.0,1985,['Comedy'],Comedy,27590
6720,2.5,2,0.71,1992,['Action' 'Comedy' 'Crime'],Action,14603
6721,3.36,7,0.8,1991,['Action' 'Adventure' 'Drama'],Action,10617
6722,2.5,1,0.0,1992,['Action' 'Romance'],Action,10618
6723,3.0,2,1.41,1993,['Action'],Action,10619
6724,3.6,5,0.42,1973,['Comedy' 'Crime' 'Drama'],Comedy,11293
6731,3.62,8,1.03,1985,['Horror' 'Sci-Fi' 'Thriller'],Horror,8408
6732,3.75,2,1.77,1969,['Comedy' 'Musical' 'Romance'],Comedy,14030
6734,2.0,2,0.0,1992,['Comedy' 'Romance' 'Sci-Fi' 'Thriller'],Comedy,2687
6744,2.25,4,0.96,1985,['Comedy' 'Horror'],Comedy,19064
6746,2.0,1,0.0,1976,['Horror' 'Romance'],Horror,25241
6748,3.0,1,0.0,1979,['Horror'],Horror,28942
6750,2.83,3,0.76,2003,['Comedy' 'Drama' 'Romance'],Comedy,10739
6751,2.5,1,0.0,2003,['Drama' 'Thriller'],Drama,12767
6752,3.5,1,0.0,2003,['Drama'],Drama,22309
6753,3.5,12,0.56,2003,['Children' 'Comedy' 'Drama'],Children,13156
6754,3.5,33,0.73,2003,['Action' 'Fantasy' 'Horror'],Action,277
6755,3.32,14,0.75,2002,['Comedy' 'Horror'],Comedy,9707
6760,3.0,2,0.0,2002,['Adventure' 'Drama'],Adventure,36791
6763,2.43,7,1.27,2003,['Comedy' 'Crime'],Comedy,7288
6764,3.15,17,0.7,2003,['Action' 'Adventure' 'Comedy'],Action,10159
6765,3.28,9,0.87,2003,['Comedy' 'Drama' 'Romance'],Comedy,10934
6768,4.0,1,0.0,2003,['Drama'],Drama,5653
6769,3.0,1,0.0,2003,['Comedy'],Comedy,321
6770,3.5,2,0.0,2003,['Drama' 'Romance'],Drama,20
6772,3.0,1,0.0,2002,['Documentary'],Documentary,5168
6773,3.7,22,0.59,2003,['Animation' 'Comedy' 'Fantasy'],Animation,9662
6774,3.69,8,0.65,1983,['Fantasy' 'Horror' 'Sci-Fi' 'Thriller'],Fantasy,837
6775,4.0,1,0.0,2001,['Documentary'],Documentary,20303
6776,4.17,3,0.29,2001,['Comedy' 'Drama' 'Musical' 'Romance'],Comedy,19666
6777,3.6,5,0.65,1961,['Drama'],Drama,821
6780,3.25,2,0.35,1991,['Documentary'],Documentary,1358
6782,4.0,1,0.0,1989,['Comedy' 'Musical'],Comedy,11475
6783,3.5,3,0.5,1939,['Comedy' 'Drama'],Comedy,776
6785,3.75,4,0.87,1954,['Comedy' 'Musical' 'Romance' 'Western'],Comedy,16563
6786,3.88,4,0.63,1985,['Drama'],Drama,11703
6787,4.02,27,0.45,1976,['Drama' 'Thriller'],Drama,891
6788,2.0,1,0.0,1994,['Comedy' 'Drama' 'Romance'],Comedy,83714
6789,4.0,1,0.0,1996,['Drama' 'Mystery' 'Romance'],Drama,12531
6790,3.5,3,1.0,2001,['Drama' 'Fantasy' 'Sci-Fi'],Drama,10881
6791,4.4,5,0.65,1987,['Drama'],Drama,11832
6793,1.77,11,1.15,1992,['Children' 'Comedy' 'Drama'],Children,11806
6794,1.5,5,1.06,1993,['Children' 'Comedy'],Children,10438
6796,3.72,18,0.79,1991,['Crime' 'Drama'],Crime,650
6797,3.0,1,0.0,1991,['Crime' 'Drama'],Crime,10337
6798,2.75,2,0.35,1976,['Children' 'Comedy' 'Crime' 'Musical'],Children,8446
6800,2.33,3,1.04,1986,['Action' 'Crime'],Action,9874
6803,3.5,1,0.0,1985,['Horror' 'Mystery' 'Thriller'],Horror,29161
6804,2.0,1,0.0,1985,['Comedy' 'Crime'],Comedy,21627
6807,3.95,40,0.77,1983,['Comedy'],Comedy,4543
6808,4.0,4,0.71,1968,['Action' 'Adventure' 'War'],Action,11046
6809,3.0,1,0.0,1984,['Thriller'],Thriller,11707
6810,2.5,5,1.06,1991,['Drama' 'Thriller'],Drama,7442
6811,2.5,5,0.94,1994,['Comedy'],Comedy,14425
6812,2.25,2,0.35,1990,['Action' 'Comedy' 'Thriller'],Action,6723
6814,3.0,1,0.0,1984,['Action' 'Comedy'],Action,16969
6816,4.0,1,0.0,1987,['Comedy'],Comedy,13339
6817,3.0,1,0.0,1990,['Adventure' 'Drama'],Adventure,28761
6818,5.0,2,0.0,1985,['Drama' 'War'],Drama,25237
6820,4.0,6,0.55,2000,['Drama' 'Horror' 'Thriller'],Drama,9871
6821,3.0,1,0.0,1979,['Comedy'],Comedy,33258
6827,0.83,3,0.58,1994,['Comedy'],Comedy,33783
6832,3.6,5,0.42,1991,['Drama'],Drama,11364
6835,5.0,1,0.0,1980,['Action' 'Horror' 'Sci-Fi'],Action,39916
6836,3.5,1,0.0,1960,['Sci-Fi'],Sci-Fi,31634
6837,3.0,1,0.0,1939,['Comedy' 'Drama' 'Romance'],Comedy,43739
6850,2.33,3,0.58,1992,['Comedy' 'Drama'],Comedy,12772
6851,2.75,2,1.06,1992,['Drama' 'Romance'],Drama,47866
6852,3.62,4,0.48,1967,['Crime' 'Drama'],Crime,18900
6853,1.0,1,0.0,1987,['Comedy'],Comedy,73265
6856,4.0,2,0.0,1942,['Drama' 'Musical'],Drama,3087
6857,3.77,13,0.99,1995,['Action' 'Adventure' 'Animation' 'Fantasy'],Action,14282
6858,3.75,2,0.35,1962,['Drama'],Drama,11502
6860,2.0,1,0.0,1991,['Crime' 'Drama'],Crime,21219
6862,3.5,2,0.0,2003,['Crime' 'Drama' 'Thriller'],Crime,2116
6863,3.4,66,0.78,2003,['Comedy' 'Musical'],Comedy,1584
6867,3.58,12,0.85,2003,['Comedy' 'Drama'],Comedy,2056
6868,3.43,7,0.73,2003,['Crime' 'Drama' 'Mystery' 'Thriller'],Crime,4997
6869,3.83,3,0.76,2002,['Crime' 'Documentary'],Crime,8439
6870,3.71,52,0.82,2003,['Crime' 'Drama' 'Mystery'],Crime,322
6872,1.12,4,0.63,2003,['Action' 'Horror'],Action,11059
6873,3.18,20,0.98,2003,['Comedy' 'Romance'],Comedy,11775
6874,3.96,131,0.84,2003,['Action' 'Crime' 'Thriller'],Action,24
6879,3.44,17,0.46,2003,['Drama' 'Thriller'],Drama,11329
6880,1.86,7,1.21,2003,['Horror'],Horror,9373
6881,3.07,7,1.37,2003,['Comedy' 'Drama'],Comedy,1550
6882,2.5,1,0.0,2002,['Action' 'Adventure' 'Sci-Fi'],Action,5493
6883,3.0,1,0.0,2003,['Drama' 'Romance'],Drama,28200
6884,3.0,2,0.71,2003,['Crime' 'Drama' 'Thriller'],Crime,10629
6885,2.83,3,0.76,2003,['Crime' 'Drama' 'Mystery' 'Romance' 'Thriller'],Crime,10944
6886,3.5,1,0.0,2003,['Drama' 'Romance' 'War'],Drama,9839
6887,4.1,5,0.55,2003,['Drama'],Drama,13920
6888,2.28,20,1.31,2003,['Comedy' 'Horror'],Comedy,4256
6889,3.0,2,0.0,2003,['Adventure' 'Animation' 'Children'],Adventure,10009
6890,3.56,9,0.73,2003,['Drama'],Drama,1807
6893,3.85,10,0.75,1969,['Action' 'Comedy' 'Crime'],Action,10536
6898,3.33,3,0.76,2002,['Drama'],Drama,1376
6899,3.5,1,0.0,1988,['Sci-Fi'],Sci-Fi,31397
6902,4.0,2,0.0,2002,['Adventure' 'Comedy' 'Drama' 'Fantasy' 'Mystery' 'Sci-Fi' 'Thriller'],Adventure,20312
6909,3.25,2,1.06,2002,['Thriller'],Thriller,10389
6911,3.5,1,0.0,1946,['Musical'],Musical,31206
6912,3.5,1,0.0,1941,['Comedy' 'Musical' 'Romance'],Comedy,28658
6918,3.75,2,0.35,1957,['Drama'],Drama,897
6920,3.5,3,0.87,1970,['Crime' 'Thriller'],Crime,11657
6927,4.0,1,0.0,2003,['Drama' 'Romance' 'Thriller'],Drama,10922
6932,3.5,7,1.15,2003,['Crime' 'Drama'],Crime,13537
6934,3.15,79,1.14,2003,['Action' 'Adventure' 'Sci-Fi' 'Thriller' 'IMAX'],Action,605
6935,4.0,1,0.0,2003,['Documentary'],Documentary,33222
6936,3.69,39,0.75,2003,['Children' 'Comedy' 'Fantasy'],Children,10719
6938,4.0,1,0.0,2003,['Documentary'],Documentary,23995
6939,4.0,1,0.0,1999,['Drama' 'Romance'],Drama,1277
6942,3.79,59,0.88,2003,['Comedy' 'Drama' 'Romance'],Comedy,508
6944,3.5,13,1.06,1991,['Comedy'],Comedy,11846
6945,4.25,2,1.06,2003,['Documentary'],Documentary,50314
6946,2.75,2,1.77,2003,['Action' 'Animation' 'Children' 'Fantasy'],Action,10715
6947,3.64,36,0.91,2003,['Adventure' 'Drama' 'War'],Adventure,8619
6948,4.0,1,0.0,2003,['Documentary'],Documentary,21525
6949,3.5,1,0.0,2003,['Comedy' 'Mystery' 'Sci-Fi'],Comedy,14892
6950,3.67,3,0.29,2003,['Adventure' 'Thriller' 'Western'],Adventure,12146
6951,2.1,5,0.96,2003,['Children' 'Comedy'],Children,10588
